LON,LAT
-73.981804,40.784679
-73.989227,40.771687
-74.003799,40.715931
-73.995819,40.720837
-73.984764,40.739746000000004
-73.957146,40.772575
-73.971786,40.763683
-73.973579,40.758682
-73.977417,40.742149
-73.96946,40.751038
-74.009644,40.703445
-74.001762,40.721447
-73.97953000000001,40.753716
-73.978447,40.785828
-73.87203199999999,40.774597
-74.007675,40.724693
-73.991539,40.742821
-73.962006,40.678871
-73.950714,40.779434
-73.98281899999999,40.731411
-73.995667,40.733593
-74.002548,40.716877000000004
-74.007248,40.727965999999995
-73.967415,40.760288
-74.000137,40.718185
-73.976067,40.751583000000004
-74.00833100000001,40.711746000000005
-73.98909,40.720318
-73.989655,40.767742
-74.013199,40.702339
-73.98207099999999,40.749844
-74.002861,40.749363
-73.972771,40.760357
-74.015038,40.704735
-73.990677,40.774975
-73.97283900000001,40.795691999999995
-74.007797,40.703053000000004
-73.982765,40.731167
-74.01001,40.721306
-74.01287099999999,40.707443
-73.99900799999999,40.761082
-73.986725,40.74054
-73.971748,40.762985
-73.967628,40.757172
-73.97541,40.751827
-74.00367,40.710772999999996
-73.872864,40.774291999999996
-73.872849,40.774529
-73.97528100000001,40.751942
-74.009125,40.718666
-73.958611,40.760174
-74.007515,40.715687
-73.98389399999999,40.775478
-73.95652,40.746231
-73.98558,40.755421000000005
-73.991013,40.731567
-73.96320300000001,40.810787
-73.97084,40.748591999999995
-74.004684,40.721340000000005
-74.010841,40.703967999999996
-73.97893499999999,40.7654
-73.980011,40.743153
-73.871849,40.737766
-74.01606,40.706306
-74.01293199999999,40.702614000000004
-73.97757,40.764706
-73.974579,40.759243
-73.991066,40.741302000000005
-73.973167,40.790318
-73.973824,40.782894
-74.002411,40.726425
-74.01733399999999,40.707336
-73.994835,40.750175
-73.983551,40.754482
-73.976158,40.752590000000005
-73.98719,40.736313
-73.98333000000001,40.759411
-74.003777,40.731297
-73.95339200000001,40.775847999999996
-73.983368,40.747452
-73.86554,40.770824
-74.00544000000001,40.740894
-74.00030500000001,40.761658000000004
-74.003387,40.734192
-73.95993,40.760403000000004
-73.98796800000001,40.690681
-74.012558,40.706509000000004
-74.011719,40.721909000000004
-74.00161,40.721344
-73.992432,40.756279
-74.000015,40.734825
-74.00576,40.727364
-73.998161,40.738056
-74.007515,40.747929
-73.778328,40.644974
-73.820175,40.738792
-73.986366,40.767452
-73.97892,40.747131
-74.009979,40.7206
-73.986465,40.760723
-73.982979,40.734921
-74.00408900000001,40.747665000000005
-74.012123,40.720306
-74.007584,40.717766
-73.982941,40.756786
-73.98060600000001,40.758533
-74.00695,40.718452
-73.998207,40.745193
-73.977417,40.757675
-74.00992600000001,40.710083000000004
-73.997192,40.725449
-73.997887,40.751114
-73.987404,40.73687
-73.984161,40.754428999999995
-73.831467,40.717617
-74.016327,40.705433
-73.985352,40.744553
-74.004333,40.719601000000004
-74.002014,40.724327
-73.971458,40.763798
