LON,LAT
-73.998322,40.720127000000005
-73.999573,40.720318
-73.98092700000001,40.758961
-73.978714,40.737083
-73.999252,40.744099
-73.99544499999999,40.721615
-73.94961500000001,40.776634
-73.98640400000001,40.754974
-73.995743,40.720039
-73.97229,40.758961
-73.964577,40.755829
-73.969955,40.756279
-74.004349,40.721096
-73.960503,40.765575
-73.96524000000001,40.792927
-73.989738,40.733379
-73.99391899999999,40.726871
-74.007553,40.71719
-73.994324,40.740978000000005
-73.94738000000001,40.697834
-73.99335500000001,40.747271999999995
-74.006302,40.737564
-73.98530600000001,40.763672
-73.983765,40.729782
-73.967529,40.758823
-74.00174,40.707851
-73.958694,40.764815999999996
-73.990845,40.760899
-73.988029,40.763119
-73.990273,40.750748
-74.003601,40.725094
-73.979614,40.745483
-74.006996,40.705948
-74.010628,40.711128
-73.99578100000001,40.748928
-73.988327,40.760033
-73.986755,40.750477000000004
-74.013542,40.713985
-74.008781,40.716728
-73.979301,40.734759999999994
-73.967232,40.763348
-73.97737099999999,40.759327
-73.989449,40.716869
-73.987808,40.746544
-74.016441,40.710128999999995
-73.966087,40.753918
-74.008781,40.672447
-74.006775,40.705563
-73.982765,40.748298999999996
-74.00601999999999,40.725716
-74.008865,40.716815999999994
-73.97219100000001,40.79636
-74.00406600000001,40.725475
-73.952415,40.783852
-73.993408,40.72916
-74.00859799999999,40.715934999999995
-73.975433,40.73317
-74.007401,40.752579
-73.99294300000001,40.734707
-73.86395999999999,40.767876
-73.99455999999999,40.740505
-73.782555,40.644112
-74.009888,40.7201
-73.998581,40.713043
-73.98677099999999,40.725864
-73.972588,40.743061
-73.978546,40.741141999999996
-74.010017,40.720848
-73.975227,40.761299
-73.98317,40.773571000000004
-73.918938,40.741215000000004
-73.987656,40.770329
-73.98691600000001,40.700989
-73.983498,40.721958
-73.988457,40.766579
-73.999123,40.744015000000005
-73.97805,40.725105
-73.98524499999999,40.720692
-73.98898299999999,40.769249
-73.985672,40.744003
-73.988014,40.769913
-73.974075,40.787273
-73.97318299999999,40.758907
-73.946617,40.784145
-74.00187700000001,40.751472
-73.99646800000001,40.738178000000005
-73.983749,40.762074
