LON,LAT
-73.986938,40.729416
-73.99413299999999,40.760731
-73.949364,40.695335
-73.90863,40.762253
-73.926506,40.769306
-73.98893000000001,40.742092
-73.968849,40.762436
-74.001144,40.718807
-74.008537,40.711586
-73.98442800000001,40.761906
-73.980774,40.764362
-74.015266,40.714741
-73.931793,40.765041
-73.985504,40.763199
-73.979965,40.765537
-73.98777,40.759884
-74.013664,40.70929
-74.009148,40.710751
-74.014076,40.717762
-74.00700400000001,40.70623
-73.96149399999999,40.797981
-73.992622,40.756465999999996
-73.846008,40.722145000000005
-73.988861,40.768822
-73.974785,40.756577
-73.97704300000001,40.776752
-73.985123,40.748721999999994
-74.00135,40.729209999999995
-74.010147,40.720085
-73.985641,40.758018
-73.99045600000001,40.746826
-73.954628,40.745810999999996
-73.977745,40.760216
-73.86657,40.769917
-73.981697,40.763695
-73.989693,40.74165
-73.992439,40.737576000000004
-73.986389,40.745712
-73.949394,40.812595
-73.982552,40.693901000000004
-73.890343,40.746990000000004
-74.000488,40.757732
-73.997765,40.724339
-73.982208,40.767403
-74.014763,40.709721
-73.980438,40.762024
-73.993401,40.7528
-73.97628,40.758862
-73.982605,40.764023
-73.954773,40.768932
-73.985596,40.757912
-73.984619,40.659733
-73.988106,40.748589
-73.98333000000001,40.766403000000004
-73.86150400000001,40.768169
-73.982941,40.741859000000005
-73.991425,40.743038
-73.872002,40.77454
-73.987381,40.748932
-73.98098,40.762253
-73.978317,40.761996999999994
-73.98710600000001,40.760872
-73.995171,40.769566
-73.971428,40.760513
-73.974503,40.744267
-74.005836,40.736343
-73.98455799999999,40.737076
-73.980598,40.758652000000005
-73.931923,40.666222
-73.959099,40.772514
-73.96588100000001,40.805172
-73.994469,40.759926
-73.990845,40.738194
-73.995651,40.744479999999996
-73.97917199999999,40.74033
-73.926712,40.77618
-73.97831,40.748447
-73.964279,40.652167999999996
-73.99762,40.687931
-73.955238,40.76487
-73.83129100000001,40.717316
-74.00071,40.761967
-73.98230699999999,40.753426
-73.861816,40.768440000000005
-73.989822,40.762211
-74.00325,40.749046
-73.989067,40.730816
-73.97330500000001,40.790203000000005
-73.980972,40.743607
-73.977867,40.726776
-73.884552,40.737896
-73.991722,40.738647
-73.987877,40.732681
-73.981041,40.767528999999996
-73.97872199999999,40.753128000000004
-73.97734100000001,40.757206
-74.000046,40.762741
-73.98140699999999,40.759525
-74.007317,40.706291
-73.988663,40.75806
-73.99987,40.722061
-73.975899,40.758301
-73.99655200000001,40.727055
-73.907211,40.742515999999995
-73.975571,40.754738
-73.987381,40.743206
-73.97434200000001,40.75016
-73.972786,40.757969
-74.004623,40.731415000000005
-73.989944,40.73785
-73.974533,40.756279
-73.988724,40.743027000000005
-73.977684,40.75473
-73.98569499999999,40.763248
-73.987625,40.749733
-73.973145,40.764229
-73.97908000000001,40.753201000000004
-73.974754,40.755318
-73.86148100000001,40.76749
-73.973228,40.764492
-73.87913499999999,40.752434
-73.94845600000001,40.783131
-73.980049,40.749148999999996
-73.986076,40.759628
-73.924477,40.769402
-73.96563,40.793068
-73.973099,40.763264
-73.993454,40.745575
-73.984879,40.734051
-73.98233,40.763523
-73.957207,40.781876000000004
-73.995544,40.759274
-73.97421999999999,40.744083
-73.97868299999999,40.740875
-73.979424,40.756287
-73.978874,40.772495
-73.989403,40.740711
-74.003654,40.747555
-73.998482,40.723476
-73.996735,40.739838
-73.985229,40.748608000000004
-73.973671,40.758331
-73.986153,40.755604
-73.977402,40.761417
-73.94989,40.77599
-73.9757,40.750114
-73.99787099999999,40.765099
-73.982483,40.724724
-73.984169,40.745083
-73.98383299999999,40.730137
-73.920387,40.765442
-73.978424,40.745861
-73.987503,40.744015000000005
-73.98273499999999,40.693577000000005
-73.986214,40.755375
-73.982201,40.693565
-74.008957,40.715645
